,title,description,originallink,link,pubDate
0,이렇게 바르면 분위기가 확 달라져요! 스타들의 블러셔 가이드,"Instagram @newjeans_official Instagram @newjeans_official <b>뉴진스</b> 혜인과 다니엘의 울먹 메이크업, 눈물 요정 메이크업의 정석이죠. 눈두덩부터 눈 밑 볼까지 색감이 이어지도록 블러셔를 발랐어요. 방금 울고 난 것처럼... ",https://www.vogue.co.kr/2022/08/18/%ec%9d%b4%eb%a0%87%ea%b2%8c-%eb%b0%94%eb%a5%b4%eb%a9%b4-%eb%b6%84%ec%9c%84%ea%b8%b0%ea%b0%80-%ed%99%95-%eb%8b%ac%eb%9d%bc%ec%a0%b8%ec%9a%94-%ec%8a%a4%ed%83%80%eb%93%a4%ec%9d%98-%eb%b8%94%eb%9f%ac/?utm_source=naver&utm_medium=partnership,https://www.vogue.co.kr/2022/08/18/%ec%9d%b4%eb%a0%87%ea%b2%8c-%eb%b0%94%eb%a5%b4%eb%a9%b4-%eb%b6%84%ec%9c%84%ea%b8%b0%ea%b0%80-%ed%99%95-%eb%8b%ac%eb%9d%bc%ec%a0%b8%ec%9a%94-%ec%8a%a4%ed%83%80%eb%93%a4%ec%9d%98-%eb%b8%94%eb%9f%ac/?utm_source=naver&utm_medium=partnership,"Thu, 18 Aug 2022 10:04:00 +0900"
1,"<b>뉴진스</b>, 韓 스포티파이 또 신기록 &quot;일간 톱 정상&quot;","<b>뉴진스</b>가 한국 스포티파이 차트에서 또 하나의 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐는데, 이 차트... ",http://sports.hankooki.com/news/articleView.html?idxno=6804908,http://sports.hankooki.com/news/articleView.html?idxno=6804908,"Thu, 18 Aug 2022 10:02:00 +0900"
2,"<b>뉴진스</b>, 韓 스포트파이 신기록…걸그룹 최초 &apos;일간 톱 아티스트&apos; 1위",&apos;<b>뉴진스</b>&apos;가 한국 스포티파이 차트에서 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>는 지난 8일 데뷔 앨범 &apos;<b>뉴 진스</b>&apos;를 발매했다. 이 앨범으로 지난 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐다. 이 차트... ,http://www.dispatch.co.kr/2213750,https://n.news.naver.com/mnews/article/433/0000084793?sid=106,"Thu, 18 Aug 2022 10:00:00 +0900"
3,걸그룹 강세 맞설 ‘쟁쟁’ 男솔로 온다[스경X초점],"‘레전드’로 불리는 소녀시대부터 데뷔 한 달도 안 돼 기록 행진 중인 <b>뉴진스</b>까지, 세대를 넘나드는 걸그룹들의 활약이 올 여름 가요계를 더욱 뜨겁게 달궜다. 이런 열기를 탄탄한 팬층과 역량으로 사랑받는 남성 솔로... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208180955013&sec_id=540301&pt=nv,https://n.news.naver.com/mnews/article/144/0000831639?sid=106,"Thu, 18 Aug 2022 09:57:00 +0900"
4,"<b>뉴진스</b>·가야G, 33주 써클차트 3관왕…임영웅 2주째 다운 1위","<b>뉴진스</b>와 WSG워너비(가야G), 임영웅이 8월 둘째 주 가요계 인기를 대표하는 가수로 확인됐다. 18일... 공개된 바에 따르면 33주차 써클차트에서는 <b>뉴진스</b>와 WSG워너비(가야G)가 각각 3관왕을 차지한 가운데, 임영웅의... ",http://www.etnews.com/20220818000042,https://n.news.naver.com/mnews/article/030/0003037637?sid=106,"Thu, 18 Aug 2022 09:55:00 +0900"
5,"<b>뉴진스</b>, 걸그룹 최초 韓스포티파이 일간 톱 아티스트 1위","신인 그룹 <b>뉴진스</b>(NewJeans/민지, 하니, 다니엘, 해린, 혜인)가 한국 스포티파이 차트에서 또 하나의 걸그룹 최초 기록을 세웠다. <b>뉴진스</b>는 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에 올랐다.... ",https://sports.donga.com/article/all/20220818/115008535/1,https://n.news.naver.com/mnews/article/382/0000998709?sid=106,"Thu, 18 Aug 2022 09:36:00 +0900"
6,"<b>뉴진스</b>, 또 신기록 세웠다",그룹 <b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 신기록을 세웠다. <b>뉴진스</b>는 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐다. 역대 해당 차트 1위에 이름을 올린 K팝 걸그룹은 <b>뉴진스</b>가... ,https://hankookilbo.com/News/Read/A2022080721550004572?did=NA,https://n.news.naver.com/mnews/article/469/0000692180?sid=106,"Thu, 18 Aug 2022 09:33:00 +0900"
7,"<b>뉴진스</b>, 걸그룹 최초 스포티파이 &apos;일간 톱 아티스트&apos; 1위","<b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에 올랐는데... ",http://www.stoo.com/article.php?aid=82051584842,http://www.stoo.com/article.php?aid=82051584842,"Thu, 18 Aug 2022 09:20:00 +0900"
8,"<b>뉴진스</b>vs블랙핑크, 하반기 주주들을 웃게 할 걸그룹은 누구?","걸그룹 <b>뉴진스</b>의 데뷔로 7월 한달 간 하이브의 주가는 약 21%가 올랐다. <b>뉴진스</b>는 과거 SM엔터테인먼트에서 소녀시대, 샤이니, 에프엑스 등 유명 아이돌의 콘셉트와 비주얼을 담당하며 연예계에서 마이더스의 손으로... ",http://www.pinpointnews.co.kr/news/articleView.html?idxno=136493,http://www.pinpointnews.co.kr/news/articleView.html?idxno=136493,"Thu, 18 Aug 2022 09:18:00 +0900"
9,"더보이즈, 써클차트 8월 17일 리테일 앨범차트 1위, 있지·방탄소년단·더보이...","이어 6위 온앤오프의 &apos;SPECIAL ALBUM [Storage of ONF]&apos;(2,196장), 7위 <b>뉴진스</b>의 &apos;1st EP `New Jeans`&apos;(1,304장), 8위 온앤오프의 &apos;SPECIAL ALBUM [Storage of ONF] (KiT)&apos;(1,094장), 9위 BAE173의 &apos;ODYSSEY:DaSH (META)... ",http://www.topstarnews.net/news/articleView.html?idxno=14722352,http://www.topstarnews.net/news/articleView.html?idxno=14722352,"Thu, 18 Aug 2022 09:16:00 +0900"
10,"<b>뉴진스</b>, 걸그룹 최초 한국 스포티파이 ‘일간 톱 아티스트’ 1위",그룹 <b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>는 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에 올랐다. 이 차트 1위에 등극한 케이팝... ,https://www.dailian.co.kr/news/view/1143711/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002631181?sid=106,"Thu, 18 Aug 2022 09:15:00 +0900"
11,"<b>뉴진스</b>, 韓 스포티파이 &apos;일간 톱 아티스트&apos; 1위 &quot;K팝 걸그룹 최초&quot;",<b>뉴진스</b>(민지·하니·다니엘·해린·혜인)가 또 하나의 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다. <b>뉴진스</b>는 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐다. 해당 차트 1위에 등극한 K팝 걸그룹은 <b>뉴진스</b>가... ,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12071306,https://n.news.naver.com/mnews/article/437/0000310319?sid=106,"Thu, 18 Aug 2022 09:12:00 +0900"
12,"<b>뉴진스</b>, 韓 스포티파이 &apos;일간 톱 아티스트&apos; 정상…걸그룹 처음","걸그룹 &apos;<b>뉴진스</b>(NewJeans)&apos;가 한국 스포티파이 차트에서 또 하나의 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다. 18일 어도어에 따르면, <b>뉴진스</b>는 지난 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐다. 이 차트... ",http://www.newsis.com/view/?id=NISX20220818_0001982109&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0011369266?sid=106,"Thu, 18 Aug 2022 09:10:00 +0900"
13,"<b>뉴진스</b>, 걸그룹 첫 스포티파이 ‘일간 톱아티스트’ 1위","<b>뉴진스</b>가 걸그룹 ‘전인미답’을 또 밟았다. <b>뉴진스</b>(NewJeans)는 한국 스포티파이 차트에서 또 하나의 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 16일 한국... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202208180906003&sec_id=540301&pt=nv,https://n.news.naver.com/mnews/article/144/0000831614?sid=106,"Thu, 18 Aug 2022 09:07:00 +0900"
14,"<b>뉴진스</b>, 걸그룹 최초 韓 스포티파이 ‘일간 톱 아티스트’ 1위","그룹 <b>뉴진스</b>(NewJeans)가 한국 스포티파이에서 ‘걸그룹 최초’의 기록을 세웠다. 18일 소속사 어도어에 따르면 <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 지난 16일 한국 스포티파이 ‘일간 톱 아티스트’... ",http://news.heraldcorp.com/view.php?ud=20220818000067,https://n.news.naver.com/mnews/article/016/0002029799?sid=106,"Thu, 18 Aug 2022 09:06:00 +0900"
15,"<b>뉴진스</b>, 걸그룹 최초 韓 스포티파이 ‘일간 톱 아티스트’ 1위","그룹 <b>뉴진스</b>(NewJeans, 민지 하니 다니엘 해린 혜인)가 한국 스포티파이 차트에서 또 하나의 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>는 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에 올랐는데, 이... ",http://www.tvdaily.co.kr/read.php3?aid=16607804691650086010,http://www.tvdaily.co.kr/read.php3?aid=16607804691650086010,"Thu, 18 Aug 2022 09:04:00 +0900"
16,<b>뉴진스</b> 열풍 ing…스포티파이·빌보드 차트 상승세 [MK★뮤직차트],"<b>뉴진스</b>(NewJeans)가 또 한 번의 신기록을 달성했다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에 올랐다. 이 차트 1위에 등극한 K-팝 걸그룹은 <b>뉴진스</b>가... ",http://mksports.co.kr/view/2022/729496/,https://n.news.naver.com/mnews/article/410/0000888584?sid=106,"Thu, 18 Aug 2022 09:03:00 +0900"
17,"<b>뉴진스</b>, 걸그룹 최초 한국 스포티파이 1위…전 세계적 열풍","그룹 <b>뉴진스</b>가 한국 스포티파이 차트에서 또 하나의 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>는 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에 올랐는데, 이 차트 1위에 등극한 K-팝... ",http://www.celuvmedia.com/article.php?aid=1660780764432998007,http://www.celuvmedia.com/article.php?aid=1660780764432998007,"Thu, 18 Aug 2022 09:02:00 +0900"
18,"<b>뉴진스</b>, 써클차트 글로벌 K팝 1위…가야G 3관왕",그룹 <b>뉴진스</b> &apos;어텐션&apos;(Attention)이 33주차 써클차트에서 1위를 차지했다. MBC &apos;놀면 뭐하니?&apos;의 프로젝트... 써클차트에서 <b>뉴진스</b>의 데뷔 앨범 타이틀곡 &apos;어텐션&apos;이 글로벌 K팝 차트 1위를 차지했다. <b>뉴진스</b>는 데뷔... ,https://www.news1.kr/articles/4776212,https://n.news.naver.com/mnews/article/421/0006283596?sid=106,"Thu, 18 Aug 2022 09:01:00 +0900"
19,"<b>뉴진스</b>, 걸그룹 최초 한국 스포티파이 일간 톱 아티스트 1위","<b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다. <b>뉴진스</b>는 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐는데, 이 차트 1위에 등극한 K-팝 걸그룹은... ",https://star.ytn.co.kr/_sn/0117_202208180901213378,https://n.news.naver.com/mnews/article/052/0001778133?sid=106,"Thu, 18 Aug 2022 09:01:00 +0900"
20,"<b>뉴진스</b>, 걸그룹 최초 한국 스포티파이 &apos;일간 톱 아티스트&apos; 1위","<b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐다. 이... ",https://ent.sbs.co.kr/news/article.do?article_id=E10010256113&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/416/0000286609?sid=106,"Thu, 18 Aug 2022 08:56:00 +0900"
21,"<b>뉴진스</b>, K팝 걸그룹 최초 한국 스포티파이 ‘일간 톱 아티스트’ 1위","그룹 <b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에... ",https://tenasia.hankyung.com/music/article/2022081807924,https://n.news.naver.com/mnews/article/312/0000564503?sid=106,"Thu, 18 Aug 2022 08:56:00 +0900"
22,"<b>뉴진스</b>, 韓 스포티파이 &apos;일간 톱 아티스트&apos; 정상…K팝 걸그룹 최초","그룹 <b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다.<b>뉴진스</b>의 소속사 어도어는 18일 &quot;<b>뉴진스</b>가 지난 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐는데, 이 차트... ",https://www.asiatoday.co.kr/view.php?key=20220818010010500,https://www.asiatoday.co.kr/view.php?key=20220818010010500,"Thu, 18 Aug 2022 08:48:00 +0900"
23,<b>뉴진스</b> 소속사 어디?,<b>뉴진스</b> 소속사 어디? <b>뉴진스</b> 공식 트위터 캡처 신인 걸그룹 &apos;<b>뉴진스</b>&apos;가 데뷔 이후 빌보드 차트에도 이름을 올려 &apos;<b>뉴진스</b> 돌풍&apos;을 일으키면서 <b>뉴진스</b> 소속사도 주목받고 있다. <b>뉴진스</b> 소속사는 민희진 대표이사가... ,http://www.ggilbo.com/news/articleView.html?idxno=929174,http://www.ggilbo.com/news/articleView.html?idxno=929174,"Thu, 18 Aug 2022 08:46:00 +0900"
24,"<b>뉴진스</b>, 걸그룹 최초 韓 스포티파이 &apos;일간 톱 아티스트&apos; 1위", 그룹 <b>뉴진스</b>가 한국 스포티파이 차트에서 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다. <b>뉴진스</b>는 지난 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐다. 이 차트 1위에 등극한 K팝 걸그룹은 <b>뉴진스</b>가... ,http://www.newspim.com/news/view/20220818000050,http://www.newspim.com/news/view/20220818000050,"Thu, 18 Aug 2022 08:46:00 +0900"
25,"<b>뉴진스</b>, 스포티파이서 또 신기록…걸그룹 최초 ‘일간 톱 아티스트’ 1위",그룹 <b>뉴진스</b>가 한국 스포티파이 차트에서 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>는 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에 올랐다. 이 차트 1위에 등극한 K-팝 걸그룹은 <b>뉴진스</b>가... ,https://www.xportsnews.com/article/1618976,https://n.news.naver.com/mnews/article/311/0001489797?sid=106,"Thu, 18 Aug 2022 08:44:00 +0900"
26,"<b>뉴진스</b>, 걸그룹 최초 韓 스포티파이 일간 톱 아티스트 1위",<b>뉴진스</b>가 한국 스포티파이 차트에서 또 하나의 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다. <b>뉴진스</b>는 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐다. 이 차트 1위에 등극한 K-팝 걸그룹은 <b>뉴진스</b>가... ,http://www.slist.kr/news/articleView.html?idxno=377516,http://www.slist.kr/news/articleView.html?idxno=377516,"Thu, 18 Aug 2022 08:44:00 +0900"
27,임영웅 &apos;다시 만날 수 있을까&apos; 써클 다운로드차트 2주 연속 1위,한편 33주차 써클차트에서 <b>뉴진스</b> 데뷔곡 &apos;Attention&apos;이 글로벌 K-pop차트 1위를 차지했다. &apos;놀면 뭐 하니&apos;를... 앨범차트에서는 <b>뉴진스</b>의 데뷔 앨범인 &apos;1st EP &apos;New Jeans&apos;&apos;가 1위를 안았다. 방탄소년단은 소셜차트2.0에서... ,http://star.mt.co.kr/stview.php?no=2022081808330294687,https://n.news.naver.com/mnews/article/108/0003079686?sid=106,"Thu, 18 Aug 2022 08:41:00 +0900"
28,[차트IS] <b>뉴진스</b> ‘어텐션’ 흔들림 없는 음원 차트 1위…임영웅의 고군분투,"그룹 <b>뉴진스</b>가 8일 연속 음원 차트 1위 자리를 지켰다. 18일 오전 9시 멜론 TOP100 차트 기준, <b>뉴진스</b>의 ‘어텐션’(Attention)이 1위다. 팬덤뿐만 아니라 대중적 인기까지 뒷받침돼야 하는 실시간 차트 1위 행진은... ",https://isplus.com/2022/08/18/enter/entertainment/20220818084036717.html,https://n.news.naver.com/mnews/article/241/0003225479?sid=106,"Thu, 18 Aug 2022 08:40:00 +0900"
29,"<b>뉴진스</b>, 거침없다…韓 스포티파이 &apos;일간 톱 아티스트&apos; 1위","<b>뉴진스</b>(NewJeans)가 걸그룹 최초로 한국 스포티파이 차트 1위에 올랐다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 16일 한국 스포티파이 &apos;일간 톱 아티스트&apos; 정상에 올랐다.이 차트 1위에 등극한 K팝... ",http://www.joynews24.com/view/1511240,http://www.joynews24.com/view/1511240,"Thu, 18 Aug 2022 08:40:00 +0900"
30,"<b>뉴진스</b>, 걸그룹 최초 韓 스포티파이 &apos;일간 톱 아티스트&apos; 1위..역대급 데뷔 행...","그룹 <b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 ‘걸그룹 최초’ 타이틀을 거머쥐며 남다른 데뷔 행보를 밟아가고 있다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 16일 한국 스포티파이... ",http://biz.heraldcorp.com/view.php?ud=202208180837161188131_1,https://n.news.naver.com/mnews/article/112/0003581364?sid=106,"Thu, 18 Aug 2022 08:40:00 +0900"
31,"<b>뉴진스</b>, 걸그룹 최초 韓 스포티파이 ‘일간 톱 아티스트’ 1위","<b>뉴진스</b>(NewJeans)가 한국 스포티파이 차트에서 또 하나의 ‘걸그룹 최초’ 타이틀을 거머쥐었다. <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)는 8월 16일 한국 스포티파이 ‘일간 톱 아티스트’ 정상에... ",https://www.newsen.com/news_view.php?uid=202208180833560310,https://n.news.naver.com/mnews/article/609/0000616473?sid=106,"Thu, 18 Aug 2022 08:36:00 +0900"
32,"<b>뉴진스</b>, 韓스포티파이 일간 톱 아티스트 정상 &apos;K팝 걸그룹 최초&apos;[공식]","걸그룹 <b>뉴진스</b>(NewJeans, 민지 하니 다니엘 해린 혜인)가 한국 스포티파이 차트에서 또 하나의 &apos;걸그룹 최초&apos; 타이틀을 거머쥐었다. <b>뉴진스</b>는 지난 16일 한국 스포티파이 일간 톱 아티스트 정상에... ",http://star.mt.co.kr/stview.php?no=2022081808311141920,https://n.news.naver.com/mnews/article/108/0003079683?sid=106,"Thu, 18 Aug 2022 08:34:00 +0900"
33,스키니여 안녕… 통 큰 ‘아빠 바지’ 시대가 왔다,"최근 역대급 신인으로 불리는 <b>뉴진스</b>(NewJeans)가 선보이는 스타일이 대표적. 5명 전원 10대로, 2000년대를... <b>뉴진스</b>를 탄생시킨 민희진 어도어 대표는 “매일 찾게 되고 언제 입어도 질리지 않는 진(Jean·청바지)에서... ",https://www.chosun.com/culture-life/culture_general/2022/08/18/TDVHVU2AL5BYXMVE7GONGK64YQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003710538?sid=103,"Thu, 18 Aug 2022 03:03:00 +0900"
34,"8월 걸그룹 브랜드평판, 블랙핑크, 소녀시대, 트와이스, 아이브 순","2022년 8월 걸그룹 브랜드평판 30위 순위는 블랙핑크, 소녀시대, 트와이스, 아이브, 레드벨벳, (여자)아이들, 에스파, 오마이걸, 프로미스나인, 우주소녀, 에이핑크, <b>뉴진스</b>, 마마무, 르세라핌, 스테이씨, 이달의 소녀... ",http://www.siminsori.com/news/articleView.html?idxno=232164,http://www.siminsori.com/news/articleView.html?idxno=232164,"Wed, 17 Aug 2022 23:34:00 +0900"
35,날개단 &apos;엔터 빅4&apos; 하반기 고공행진 예약,하반기에는 31만 장으로 걸그룹 데뷔 초동 신기록을 세운 ‘<b>뉴진스</b>’의 실적이 반영된다. 세븐틴·엔하이픈 등은 월드 투어에 나선다. 팬 플랫폼 ‘위버스’도 본궤도에 오를 예정이다. 향후 미국·일본 등에서... ,https://www.sedaily.com/NewsView/269U1ZMXEV,https://n.news.naver.com/mnews/article/011/0004088612?sid=103,"Wed, 17 Aug 2022 17:53:00 +0900"
36,"[뮤직Y] 소녀시대, 5년 만에 털어놓은 &apos;10주년 눈물&apos; 의미","<b>뉴진스</b>와 ITZY, 에스파, (여자)아이들 등 독창적인 퍼포먼스와 장르의 파격성을 추구하는 4세대 아이돌의 음악을 익숙해진 상황에서 소녀시대의 음악은 다소 아쉬움을 남기는 것도 사실이다. 그럼에도 소녀시대의... ",https://ent.sbs.co.kr/news/article.do?article_id=E10010256094&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/416/0000286599?sid=106,"Wed, 17 Aug 2022 17:44:00 +0900"
37,"소녀, 영원을 말하다 : 소녀시대 &apos;FOREVER 1 - The 7th Album&apos;","소녀시대 7집 - FOREVER 1 [STANDARD Ver.]소녀시대드림어스컴퍼니SM Entertainment 여름, 청춘이었다 : <b>뉴진스</b>와 아이브의 여름 | YES24 채널예스멤버들의 이야기를 메신저 형식으로 전하고 있는 &apos;<b>뉴진스</b>&apos;와 서로를 마주 보던... ",http://ch.yes24.com/Article/View/51460,http://ch.yes24.com/Article/View/51460,"Wed, 17 Aug 2022 16:58:00 +0900"
38,"<b>뉴진스</b>, 빌보드·스포티파이 등 글로벌차트 질주…15일 연속 韓 스포티파이 정...","<b>뉴진스</b>(NewJeans)가 미국 빌보드와 스포티파이 등 글로벌 차트에서 거듭 상승세를 나타내며, 글로벌... 17일 어도어(ADOR) 측은 최근 미국 빌보드 발표(8월20일자)와 스포티파이 결과를 인용, <b>뉴진스</b>가 첫 앨범... ",http://www.etnews.com/20220817000225,https://n.news.naver.com/mnews/article/030/0003037562?sid=106,"Wed, 17 Aug 2022 16:14:00 +0900"
39,[스타서베이] 8월 3주차 남녀 가수·배우·아이돌 &apos;브랜드 파워&apos; 투표 시작…...,", 케플러, 트라이비, WSG워너비 오아시소, 스테이씨, 모모랜드, 비투비, 드리핀, WSG워너비, 세븐틴, 피원하모니, 샤이니, 하이키, 에스파, 슈퍼주니어, 몬스타엑스, 더보이즈, 다크비, 스트레이 키즈, 빌리, <b>뉴진스</b>... ",http://www.topstarnews.net/news/articleView.html?idxno=14721983,http://www.topstarnews.net/news/articleView.html?idxno=14721983,"Wed, 17 Aug 2022 15:02:00 +0900"
40,"&apos;TOP&apos; 임영웅, 유튜브뮤직 최근 28일 조회수 1위","1위 임영웅에 이어 2위 에스파(3160만 뷰), 3위 아이유(2590만 뷰), 4위 방탄소년단(2320만 뷰) 5위 <b>뉴진스</b>(2320만 뷰), 6위 아이브(2250만 뷰), 7위 세븐틴(2100만 뷰), 8위 ITZY(2000만 뷰), 9위 (여자)아이들(1990만 뷰), 10위... ",http://star.mt.co.kr/stview.php?no=2022081709432461930,https://n.news.naver.com/mnews/article/108/0003079520?sid=106,"Wed, 17 Aug 2022 14:50:00 +0900"
41,매일이 신기록! <b>뉴진스</b>의 행보,"<b>뉴진스</b>에 푹 빠지고 있다고요? 하이브의 어도어 레이블의 수장 민희진 대표가 선보인 <b>뉴진스</b>는 색다른 프로모션으로 K팝 팬덤의 관심을 받았죠. 3개의 타이틀곡, 또 티저가 아닌 뮤직비디오를 먼저 공개하는 방식도... ",https://www.marieclairekorea.com/celebrity/2022/08/newjeans-2/?utm_source=naver&utm_medium=partnership,https://www.marieclairekorea.com/celebrity/2022/08/newjeans-2/?utm_source=naver&utm_medium=partnership,"Wed, 17 Aug 2022 14:26:00 +0900"
42,"[더보기]‘세계관은 따로 없고요, 그냥 팀명이 세계관인데요?’ K팝에 떠오른...","하반기 데뷔한 새싹 그룹 첫사랑(CSR), 에이티비오(ATBO), <b>뉴진스</b>(New Jeans)다. 세 그룹의 공통점은 복잡한... 데뷔하자마자 돌풍을 일으킨 <b>뉴진스</b>는 첫사랑과 마찬가지로 멤버 전원이 10대이고 복잡하지 않은 세계관의... ",https://isplus.com/2022/08/17/enter/entertainment/20220817142158310.html,https://n.news.naver.com/mnews/article/241/0003225292?sid=106,"Wed, 17 Aug 2022 14:22:00 +0900"
43,"<b>뉴진스</b>, &apos;어텐션&apos;·&apos;하이프 보이&apos; 인기 쌍끌이…빌보드서 선전","그룹 <b>뉴진스</b>(NewJeans)가 미국 빌보드와 스포티파이 차트에서 괄목할 만한 성적을 거뒀다. 16일(현지시간) <b>뉴진스</b>(민지, 하니, 다니엘, 해린, 혜인)의 첫 번째 타이틀곡 &apos;어텐션(Attention)&apos;은 미국 음악 전문 매체... ",https://www.hankyung.com/entertainment/article/202208179215H,https://n.news.naver.com/mnews/article/015/0004737843?sid=106,"Wed, 17 Aug 2022 14:21:00 +0900"
44,"[엔터테인&amp;]2022 하반기, 또 한 번 걸그룹 광풍","◇신예 걸그룹 본격활동 : <b>뉴진스</b>, 아이브 하반기 걸그룹 향연의 마지막 축은 신예 걸그룹이다. 우선 신인그룹 <b>뉴진스</b>(New Jeans)는 지난달 22일 첫 타이틀곡 &apos;Attention&apos; 뮤비 풀버전과 함께 데뷔한 이래 줄곧 화제를... ",http://www.etnews.com/20220817000160,https://n.news.naver.com/mnews/article/030/0003037489?sid=106,"Wed, 17 Aug 2022 14:17:00 +0900"
45,"[영상]권진아, 역시는 역시…<b>뉴진스</b> &apos;Hype boy&apos; 커버로 &apos;니곡 내곡&apos; 시전",권진아가 <b>뉴진스</b>의 &apos;Hype boy&apos;를 커버했다. 지난 16일 권진아 인스타그램에는 &apos;Hype bo…girl?&apos;이라는 글과 함께 <b>뉴진스</b> &apos;Hype boy&apos; 커버 영상이 게재돼 화제를 모으고 있다. 공개된 영상에는 <b>뉴진스</b>의 &apos;Hype boy&apos;를 부르는... ,http://www.inews24.com/view/1511057,https://n.news.naver.com/mnews/article/031/0000692244?sid=106,"Wed, 17 Aug 2022 14:12:00 +0900"
46,"<b>뉴진스</b>, &apos;하입 보이&apos;도 통했다… 美 빌보드 진입","<b>뉴진스</b>(사진=어도어) 그룹 <b>뉴진스</b>(NewJeans)가 미국 빌보드와 스포티파이 차트에서 괄목할 만한 성적을 거뒀다. 지난 16일(현지시간) 미국 음악 전문 매체 빌보드가 발표한 최신 차트(8월 20일자)에 따르면, <b>뉴진스</b>의... ",http://starin.edaily.co.kr/news/newspath.asp?newsid=01262806632428304,https://n.news.naver.com/mnews/article/018/0005294195?sid=106,"Wed, 17 Aug 2022 13:52:00 +0900"
